WD,323,560001,L-9,Zone-1,T-Taper,1,0.6,Insulation,2024-07-16
WD,303,560001,L-9,Zone-1,T-Taper,1.1,0.6,Insulation,2024-07-16
WD,325,560001,L-9,Zone-1,T-Shoe,0.4,0.3,Insulation,2024-07-16
WD,304,560001,L-9,Zone-1,TDFL-LPE STRT,2.4,2,Insulation,2024-07-16
WD,324,560001,L-9,Zone-1,TDFL STRT,2.7,1.9,Insulation,2024-07-16
WD,326,560001,L-9,Zone-1,TDFL-LPE STRT,1.6,1.2,Insulation,2024-07-16
